,,,,,
,,"Nhân viên bếp có được hướng dẫn cụ thể về giảm food waste (FIFO, khẩu phần) không?",,CAO — Hành vi bếp quyết định phần lớn lượng food waste,Đào tạo vận hành
,,"Nhân viên có báo cáo kịp thời vấn đề về rác (thùng hỏng, côn trùng, đổ sai) không?",,TRUNG BÌNH — Vấn đề không báo dồn lại thành sự cố,Văn hóa an toàn
,,DN có ghi nhận & xử lý sự cố liên quan đến rác/vệ sinh trong 12 tháng qua không?,,"N/A nếu không có — nếu có, đã tìm nguyên nhân gốc chưa?",Quản lý sự cố
,,,,,
,TỔNG HỢP KẾT QUẢ ĐÁNH GIÁ,,,,
,Số mục ✓ (Đã làm đầy đủ),0,,,
,Số mục △ (Làm một phần),0,,,
,Số mục ✗ (Chưa làm),0,,,
,Số mục N/A (Không áp dụng),0,,,
,ĐIỂM TUÂN THỦ (%),0%,,🔴 Giai đoạn đầu — Ưu tiên các mục NGHIÊM TRỌNG,
