,,,,,
,,Có người chịu trách nhiệm rõ ràng về quản lý rác trong DN không?,,CAO — Không ai sở hữu = hệ thống rác không ai quản,Phân vai rõ ràng
,,"Công nhân có báo cáo kịp thời các vấn đề về rác (thùng hỏng, đổ sai, côn trùng) không?",,TRUNG BÌNH — Vấn đề không báo dồn lại; việc nhỏ thành sự cố lớn,Văn hóa an toàn
,,DN có ghi nhận & xử lý các sự cố liên quan đến rác trong 12 tháng qua không?,,"N/A nếu không có — nếu có, đã tìm nguyên nhân gốc & khắc phục chưa?",Quản lý sự cố
,,DN có truyền thông kết quả giảm rác/tiết kiệm chi phí tới đội ngũ không?,,THẤP — Không ghi nhận nỗ lực làm giảm động lực duy trì,Gắn kết nhân viên
,,,,,
,TỔNG HỢP KẾT QUẢ ĐÁNH GIÁ,,,,
,Số mục ✓ (Đã làm đầy đủ),0,,,
,Số mục △ (Làm một phần),0,,,
,Số mục ✗ (Chưa làm),0,,,
,Số mục N/A (Không áp dụng),0,,,
,ĐIỂM TUÂN THỦ (%),0%,,🔴 Giai đoạn đầu — Ưu tiên các mục NGHIÊM TRỌNG,
