,An ninh & Lưu trữ,Quyền truy cập dữ liệu khách có giới hạn theo vai trò (thu ngân / quản lý) không?,,NGHIÊM TRỌNG — Truy cập tràn lan = rủi ro rò rỉ nội bộ,PDPL (biện pháp bảo vệ); ISO 27001
,,Dữ liệu thanh toán/thẻ có được xử lý an toàn (không lưu trái phép) không?,,NGHIÊM TRỌNG — Lưu dữ liệu thẻ sai cách rủi ro rất cao,ISO 27001; chuẩn an toàn thanh toán
,,DN có sao lưu dữ liệu (POS / loyalty) & quy trình phục hồi không?,,CAO — Mất dữ liệu vĩnh viễn do mã độc/hỏng phần cứng,ISO 27001 (sao lưu)
,,"Nhân viên có được đào tạo bảo mật (mật khẩu POS, không chia sẻ tài khoản) không?",,CAO — Con người là điểm yếu lớn nhất,ISO 27001 (nhận thức)
,,Camera giám sát (CCTV) có thông báo cho khách & lưu trữ/truy cập có kiểm soát không?,,CAO — Hình ảnh khách là DLCN; CCTV không kiểm soát là rủi ro,PDPL (dữ liệu hình ảnh)
,,"DN có quy trình xóa dữ liệu khách hết thời hạn (CCTV, loyalty cũ) không?",,CAO — Giữ dữ liệu quá hạn làm tăng rủi ro & vi phạm,PDPL (giới hạn lưu trữ)
,,Hệ thống POS / wifi / app có được cập nhật bảo mật & bảo vệ không?,,CAO — Hệ thống lỗi thời dễ bị tấn công,Luật An ninh mạng 2018
,Quyền của Chủ thể Dữ liệu,DN có quy trình để khách yêu cầu xem / sửa / xóa dữ liệu của họ không?,,CAO — Không đáp ứng quyền chủ thể là vi phạm,PDPL (quyền chủ thể)
,,Khách có thể dễ dàng rút khỏi loyalty / ngừng nhận marketing / xóa dữ liệu không?,,CAO — Cản trở quyền xóa là vi phạm,PDPL (quyền xóa)
,,DN có phản hồi yêu cầu của khách trong thời hạn hợp lý không?,,TRUNG BÌNH — Chậm trễ gây khiếu nại & vi phạm,PDPL
,,DN có thể cung cấp bản sao dữ liệu khi khách yêu cầu không?,,TRUNG BÌNH — Quyền truy cập dữ liệu của chủ thể,PDPL
,,DN có kênh tiếp nhận khiếu nại về dữ liệu cá nhân không?,,TRUNG BÌNH — Khiếu nại không kênh chính thức leo thang ra ngoài,PDPL
,,DN có lưu vết việc xử lý yêu cầu của khách không?,,THẤP — Không lưu vết khó chứng minh tuân thủ,Trách nhiệm giải trình
,Bên thứ ba & Chuyển dữ liệu,"DN có thỏa thuận xử lý dữ liệu (DPA) với bên thứ ba (POS, phần mềm loyalty, app giao hàng, cloud) không?",,"NGHIÊM TRỌNG — Bên thứ ba làm sai, DN vẫn chịu trách nhiệm",PDPL (bên xử lý)
,,DN có đánh giá năng lực bảo mật của nền tảng/đối tác trước khi chia sẻ dữ liệu khách không?,,CAO — Chia sẻ với bên yếu kém = rủi ro rò rỉ,ISO 27001 (quản lý NCC)
,,"Khi dùng app giao hàng (GrabFood/ShopeeFood/Be), DN có rõ ai sở hữu/được dùng dữ liệu khách không?",,CAO — Vùng xám về quyền dữ liệu khách qua nền tảng,PDPL (chia sẻ dữ liệu)
,,DN có biết dữ liệu khách có lưu/xử lý ở nước ngoài (cloud/app nước ngoài) không?,,CAO — Chuyển dữ liệu ra nước ngoài có yêu cầu riêng,PDPL (chuyển xuyên biên giới)
,,"Nếu chuyển dữ liệu ra nước ngoài, DN có nắm yêu cầu đánh giá tác động (CTIA) không?",,CAO — Vi phạm chuyển dữ liệu bị phạt tới 5% doanh thu,PDPL; Nghị định 356/2025
,,DN có rà soát định kỳ các bên thứ ba được chia sẻ dữ liệu khách không?,,THẤP — Danh sách lỗi thời = chia sẻ ngoài kiểm soát,Quản trị dữ liệu
,"Quản trị, DPO & Trách nhiệm",DN có người chịu trách nhiệm bảo vệ DLCN (nội bộ hoặc thuê ngoài) không?,,CAO — Không ai phụ trách = không tuân thủ,PDPL (nhân sự BVDLCN)
,,DN có xác định mình có thuộc diện phải có DPO/DPIA không (dữ liệu nhạy cảm/lượng lớn)?,,CAO — DN nhỏ được miễn DPO/DPIA tới 2031 TRỪ KHI xử lý dữ liệu nhạy cảm/lượng lớn,PDPL; miễn trừ SME (Nghị định 356/2025)
,,DN có quy trình ứng phó sự cố & biết phải thông báo trong 72 giờ không?,,NGHIÊM TRỌNG — Thiếu quy trình = lỡ hạn thông báo 72 giờ,PDPL (thông báo 72 giờ)
,,DN có đào tạo nhân viên định kỳ về bảo vệ dữ liệu khách không?,,CAO — Nhân viên thiếu nhận thức là rủi ro hàng đầu,PDPL (đào tạo)
,,DN có lưu hồ sơ hoạt động xử lý dữ liệu để chứng minh tuân thủ không?,,CAO — Không hồ sơ = không chứng minh được khi thanh tra,PDPL (trách nhiệm giải trình)
,,DN có rà soát tuân thủ bảo vệ dữ liệu định kỳ không?,,TRUNG BÌNH — Khoảng trống tuân thủ tích lũy,Cải tiến liên tục
,,DN có nắm mức phạt theo PDPL (tới 3 tỷ VNĐ / 5% doanh thu) để đánh giá rủi ro không?,,TRUNG BÌNH — Đánh giá thấp rủi ro = không ưu tiên nguồn lực,PDPL (chế tài)

,TỔNG HỢP KẾT QUẢ ĐÁNH GIÁ
,Số mục Đầy đủ,0
,Số mục Một phần,0
,Số mục Chưa làm,0
,Số mục N/A (Không áp dụng),0
,ĐIỂM TUÂN THỦ DỮ LIỆU (%),0%,,Rủi ro cao — Ưu tiên các mục NGHIÊM TRỌNG
